24 Feb.;;0;0;44;0;0;;2;0;;0;;0;2;57;;0;;0;0;71;;0;;;0;0;0;;4;0;;5;1;1;0;4;1;0;0;30;;1;0;;4;0;3;230;0;
25 Feb.;;0;0;14;0;0;;0;0;;0;;0;1;11;;0;;1;0;23;;0;;;0;0;0;;4;0;;15;0;0;1;0;0;0;0;14;;0;0;;1;0;2;87;0;
26 Feb.;;0;0;9;0;0;;0;0;;0;;1;1;11;;0;;0;0;11;;0;;;0;0;0;;2;0;;1;0;0;0;3;0;0;0;5;;0;0;;1;0;2;47;1;
27 Feb.;;0;0;39;0;0;;0;0;;0;;0;1;8;;0;;0;0;14;;0;;;0;0;0;;0;0;;1;0;0;2;7;1;0;0;3;;0;0;;2;0;0;78;1;
28 Feb.;;0;0;98;0;1;;0;0;;0;;0;4;34;;0;;0;0;103;;0;;;0;1;0;;7;0;;4;0;11;1;11;10;0;0;23;;0;0;;2;0;4;314;0;
1 Mar.;;0;0;61;0;1;;0;0;;0;;0;2;50;;0;;0;0;75;;0;;;0;0;0;;7;0;;5;1;41;1;11;12;0;1;34;;0;0;;3;0;7;312;2;
2 Mar.;;0;0;37;0;0;;0;0;;0;;0;1;22;;1;;0;0;47;;0;;;0;0;0;;10;0;;4;0;47;4;7;27;0;0;29;;0;0;;1;0;11;248;2;
3 Mar.;;0;0;14;1;0;;1;0;;0;;0;1;17;;0;;0;0;25;;0;;;0;0;0;;4;0;;1;0;20;1;2;4;0;0;27;;0;0;;1;0;9;128;1;
4 Mar.;;0;0;7;0;0;;1;0;;0;;0;0;13;;0;;0;0;25;;0;;;0;0;0;;4;0;;2;1;18;2;1;3;0;0;5;;0;0;;0;0;4;86;2;
5 Mar.;;0;0;11;0;0;;0;0;;0;;0;1;18;;0;;0;0;16;;0;;;0;1;0;;2;0;;1;0;4;2;13;0;0;0;6;;0;0;;2;0;0;77;2;
6 Mar.;;0;0;3;0;1;;0;0;;0;;0;0;5;;0;;0;0;4;;0;;;0;0;0;;0;0;;0;1;29;0;2;3;0;0;1;;0;0;;0;0;1;50;0;
7 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;17;;0;;0;0;7;;0;;;0;0;0;;1;0;;0;0;4;1;4;1;0;0;0;;0;0;;0;0;1;37;1;
8 Mar.;;0;0;4;0;0;;0;0;;0;;0;1;1;;0;;0;0;4;;0;;;0;0;0;;5;0;;2;0;4;0;2;1;0;0;0;;0;0;;0;0;0;24;1;
9 Mar.;;0;0;2;0;0;;0;0;;0;;0;0;0;;0;;0;0;5;;0;;;0;0;0;;2;0;;1;0;6;0;4;2;0;0;2;;0;0;;1;0;1;26;1;
10 Mar.;;0;0;15;0;5;;0;0;;0;;0;4;28;;0;;0;1;14;;0;;;0;0;0;;7;2;;77;1;98;0;8;41;0;0;10;;0;0;;1;0;4;316;2;
11 Mar.;;0;0;6;0;2;;0;0;;0;;0;2;19;;0;;0;0;16;;0;;;0;0;0;;4;1;;30;2;26;0;6;8;0;0;11;;0;0;;0;0;0;133;0;
12 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;2;;0;;1;0;9;;0;;;0;0;0;;2;1;;0;0;36;0;2;5;0;0;0;;0;0;;0;0;0;59;0;
13 Mar.;;0;0;2;0;1;;0;0;;0;;0;0;1;;0;;1;0;1;;0;;;0;0;0;;1;0;;0;1;20;0;1;1;0;0;1;;0;0;;0;0;2;33;0;
14 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;
15 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;
16 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;1;0;0;0;0;0;0;;0;0;;0;0;1;5;1;
17 Mar.;;1;0;5;0;1;;0;0;;0;;0;0;19;;0;;0;0;10;;0;;;0;1;0;;7;6;;4;0;17;3;0;4;0;0;3;;0;0;;0;0;2;83;1;
18 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;5;;0;;0;0;1;;0;;;0;0;0;;2;0;;12;1;14;1;2;1;0;0;2;;0;0;;0;0;0;41;0;
19 Mar.;;0;0;1;0;4;;0;0;;0;;0;1;1;;0;;0;0;2;;0;;;0;0;0;;5;0;;26;0;32;0;1;7;0;0;2;;0;0;;0;0;1;83;0;
20 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;10;;0;;0;0;1;;0;;;0;0;0;;4;0;;3;0;4;1;4;2;0;0;2;;0;0;;0;0;0;31;2;
21 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;1;;0;;;0;0;0;;1;1;;0;0;4;0;1;1;0;0;2;;0;0;;0;0;0;13;0;
22 Mar.;;0;0;0;0;1;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;5;0;2;8;0;0;0;;0;0;;0;0;0;18;0;
23 Mar.;;0;0;1;0;1;;0;0;;0;;0;0;5;;0;;0;0;10;;0;;;0;0;0;;0;0;;13;1;85;1;2;55;0;0;4;;0;0;;2;0;1;181;0;
24 Mar.;;0;0;0;0;1;;0;0;;0;;0;0;3;;0;;0;0;2;;0;;;0;0;0;;0;0;;1;0;19;1;5;11;0;0;1;;0;0;;0;0;0;44;0;
25 Mar.;;0;0;0;0;1;;0;0;;0;;0;0;2;;0;;1;0;1;;0;;;0;0;0;;3;0;;10;1;43;1;18;26;0;1;2;;0;0;;2;0;1;113;0;
26 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;2;;0;;;0;0;0;;2;0;;6;0;14;1;1;3;0;0;0;;0;0;;0;0;1;32;0;
27 Mar.;;0;0;0;1;1;;0;0;;0;;0;0;1;;0;;0;0;8;;0;;;0;0;0;;2;0;;131;1;19;1;12;12;0;1;2;;0;0;;0;0;1;193;0;
28 Mar.;;0;0;1;0;52;;2;0;;0;;0;0;31;;1;;0;0;20;;1;;;0;0;0;;32;29;;105;11;312;4;13;271;0;1;20;;0;0;;4;0;14;924;0;
29 Mar.;;1;0;0;0;88;;4;0;;0;;1;0;106;;1;;0;0;78;;8;;;0;1;0;;23;5;;56;7;274;3;0;366;0;1;21;;0;0;;5;0;33;1.082;0;
30 Mar.;;0;0;1;0;127;;1;0;;0;;1;0;49;;1;;0;1;110;;2;;;0;0;0;;20;16;;24;11;272;6;10;387;0;2;15;;0;0;;2;1;29;1.088;1;
31 Mar.;;0;0;0;0;93;;1;0;;0;;0;0;19;;0;;1;0;36;;5;;;0;0;0;;12;5;;4;4;106;0;3;183;0;2;8;;0;0;;2;0;19;503;0;
1  Abr.;;0;0;1;0;66;;2;0;;0;;0;0;33;;0;;0;0;25;;2;;;0;0;0;;14;3;;12;2;93;1;5;164;0;1;6;;0;0;;0;0;16;446;1;
2  Abr.;;0;0;0;0;49;;1;0;;0;;0;0;8;;1;;0;0;10;;0;;;0;0;0;;13;4;;92;0;38;1;0;60;0;1;4;;0;0;;0;0;5;287;0;
3  Abr.;;0;0;1;0;28;;0;0;;0;;0;0;5;;0;;0;0;4;;0;;;0;1;0;;5;5;;28;0;14;1;0;29;0;1;4;;0;0;;0;0;2;128;1;
4  Abr.;;0;0;0;0;10;;1;0;;0;;1;0;4;;0;;0;0;4;;0;;;0;0;0;;7;0;;4;1;7;0;0;20;0;0;1;;0;0;;0;0;2;62;0;
5  Abr.;;0;0;0;0;2;;0;0;;0;;1;0;1;;0;;0;0;2;;0;;;0;0;0;;2;0;;2;0;5;0;0;4;0;0;0;;0;0;;0;0;1;20;0;
6  Abr.;;0;0;1;1;10;;0;0;;0;;0;0;1;;0;;0;0;5;;0;;;0;0;0;;2;0;;13;0;5;0;5;0;0;1;1;;0;0;;0;0;1;46;0;
7  Abr.;;0;0;2;0;22;;1;0;;0;;0;0;2;;0;;0;0;7;;0;;;0;1;0;;16;1;;67;2;10;4;38;136;0;1;4;;0;0;;0;0;5;319;0;
8  Abr.;;0;2;0;0;63;;1;0;;0;;0;0;14;;0;;3;0;6;;5;;;0;0;0;;18;7;;20;7;52;8;2;217;0;3;4;;0;0;;0;0;13;445;2;
9  Abr.;;0;0;2;0;22;;1;0;;0;;0;0;70;;1;;1;0;10;;1;;;0;0;0;;18;4;;17;5;34;6;0;82;0;3;1;;0;0;;0;0;10;288;0;
10 Abri.;;0;0;0;0;8;;1;0;;0;;0;0;9;;0;;0;0;5;;0;;;0;0;0;;12;1;;12;4;23;3;0;35;0;2;0;;0;0;;0;0;5;120;0;
11 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;2;0;3;0;0;2;0;0;0;;0;0;;0;0;0;10;0;
12 Abri.;;0;0;0;0;7;;0;0;;0;;0;0;2;;0;;0;0;1;;0;;;0;0;0;;5;1;;23;0;3;2;0;62;0;0;0;;0;0;;0;0;1;107;0;
13 Abri.;;0;0;1;0;33;;1;0;;0;;0;0;4;;0;;0;0;2;;1;;;0;1;0;;25;4;;26;2;95;10;0;252;0;4;2;;0;0;;0;0;8;471;0;
14 Abri.;;0;0;0;0;9;;2;0;;0;;0;0;3;;0;;0;0;0;;0;;;0;0;0;;11;4;;56;2;5;5;2;127;0;7;2;;0;0;;0;0;2;237;0;
15 Abri.;;0;0;0;0;9;;1;0;;0;;1;0;1;;0;;0;0;0;;0;;;0;0;0;;10;2;;17;1;4;2;0;64;0;2;3;;0;0;;0;0;4;121;0;
16 Abri.;;0;0;1;0;13;;1;0;;0;;0;0;2;;0;;0;0;2;;0;;;0;0;0;;11;1;;28;1;10;5;0;77;0;1;2;;0;0;;0;0;1;156;1;
17 Abri.;;0;0;0;0;28;;1;0;;0;;0;0;2;;0;;0;0;2;;0;;;0;0;0;;5;2;;5;0;2;2;0;22;0;1;0;;0;0;;0;0;0;72;0;
18 Abri.;;0;0;0;0;21;;0;0;;0;;0;0;2;;0;;0;0;0;;1;;;0;0;0;;3;1;;1;0;4;1;0;13;0;0;2;;0;0;;0;0;1;50;1;
19 Abri.;;0;0;1;0;3;;0;0;;0;;0;0;1;;0;;0;0;2;;0;;;0;0;0;;4;2;;4;2;2;2;1;16;0;3;1;;0;0;;0;0;2;46;0;
20 Abri.;;0;0;1;0;1;;0;0;;0;;0;0;1;;1;;1;0;0;;0;;;0;0;0;;5;1;;1;2;1;1;0;7;0;0;0;;0;1;;0;0;1;25;1;
21 Abri.;;0;0;1;0;12;;1;0;;0;;0;0;12;;0;;0;0;0;;4;;;0;0;0;;9;0;;10;3;5;5;0;71;0;2;0;;0;0;;0;0;4;139;0;
22 Abri.;;1;0;0;0;13;;0;0;;0;;0;0;11;;1;;0;0;0;;1;;;0;0;0;;8;3;;8;4;5;7;0;87;0;2;0;;0;0;;0;0;5;156;0;
23 Abri.;;0;1;0;0;28;;0;0;;0;;1;0;52;;1;;1;0;0;;5;;;0;0;0;;23;5;;16;13;89;16;0;150;0;2;3;;0;0;;1;0;15;422;1;
24 Abri.;;1;1;0;0;8;;1;0;;0;;1;0;37;;1;;1;0;0;;4;;;0;0;0;;17;8;;13;12;5;22;0;89;0;1;0;;0;0;;1;0;23;246;0;
25 Abri.;;0;0;0;0;3;;2;0;;0;;1;0;17;;1;;0;0;0;;1;;;0;1;0;;17;11;;6;8;6;20;0;61;0;2;0;;0;0;;1;0;14;172;3;
26 Abri.;;2;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;3;6;;1;1;0;0;0;12;0;1;0;;0;0;;0;0;0;29;0;
27 Abri.;;0;0;0;0;0;;0;0;;0;;1;0;2;;0;;0;0;1;;0;;;0;0;0;;4;0;;2;1;0;1;1;19;0;0;0;;0;0;;0;0;2;34;1;
28 Abri.;;0;1;0;0;2;;0;0;;0;;0;0;0;;1;;0;0;1;;0;;;0;0;0;;3;0;;1;0;1;1;0;7;0;1;1;;0;0;;0;0;1;21;0;
29 Abri.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;1;;0;0;1;0;0;1;0;0;0;;0;0;;0;0;1;5;0;
30 Abri.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;1;0;0;0;;0;0;;0;0;1;5;0;
1  May.;;0;0;1;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;2;0;0;1;0;1;0;1;0;;0;0;;0;0;2;11;0;
2  May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;2;0;0;1;0;4;0;0;0;;0;0;;0;0;0;8;0;
3  May.;;0;0;0;0;1;;0;0;;0;;0;0;7;;0;;0;0;0;;2;;;0;0;0;;9;5;;5;3;1;11;0;23;0;4;1;;0;0;;0;0;5;77;3;
4  May.;;0;0;1;0;1;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;2;1;;2;1;0;2;0;8;0;1;0;;0;0;;0;0;1;21;0;
5  May.;;0;0;0;0;1;;1;0;;0;;0;0;5;;0;;8;0;0;;0;;;0;0;0;;7;1;;4;4;0;1;0;14;0;0;1;;0;0;;0;0;2;49;1;
6  May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;2;1;0;;0;;;0;1;0;;1;0;;2;2;0;6;0;3;0;2;0;;0;0;;0;0;1;21;0;
7  May.;;0;0;0;0;2;;0;0;;0;;0;0;4;;0;;2;1;0;;1;;;0;0;0;;4;1;;7;1;0;4;0;12;0;1;0;;0;0;;0;0;2;42;0;
8  May.;;2;0;0;0;1;;1;0;;0;;2;0;168;;5;;5;1;0;;2;;;0;0;0;;81;117;;151;16;9;52;0;365;0;5;0;;0;0;;0;0;18;1.001;8;
9  May.;;0;0;0;0;1;;0;0;;0;;0;0;28;;0;;5;1;0;;1;;;0;2;0;;44;98;;17;7;4;19;0;77;0;1;0;;0;0;;0;0;7;312;2;
10 May.;;0;0;1;0;1;;0;0;;0;;1;0;5;;0;;1;0;0;;0;;;0;0;0;;0;1;;4;3;1;4;0;9;0;0;0;;0;0;;0;0;3;34;0;
11 May.;;0;0;0;0;0;;0;0;;0;;1;0;1;;0;;1;1;0;;1;;;0;1;0;;2;4;;4;4;0;1;0;16;0;0;0;;0;0;;0;0;1;38;0;
12 May.;;0;0;1;0;0;;0;0;;0;;1;0;2;;0;;0;0;0;;1;;;0;0;0;;3;3;;7;1;2;2;0;14;0;1;0;;0;0;;0;0;4;42;0;
13 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;1;;;0;0;0;;2;0;;4;1;1;1;0;5;0;1;0;;0;0;;0;0;1;18;0;
14 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;2;0;0;;0;;;2;0;0;;2;0;;4;1;1;1;0;10;0;1;0;;0;1;;0;0;0;25;0;
15 May.;;0;0;0;0;1;;0;0;;0;;0;0;2;;0;;1;0;0;;0;;;1;0;0;;5;1;;19;3;1;5;0;33;0;1;0;;0;0;;0;0;1;74;0;
16 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;4;1;0;1;0;6;0;0;0;;0;0;;0;0;3;18;0;
17 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;1;;4;0;0;11;0;8;0;1;0;;0;0;;0;0;0;27;0;
18 May.;;0;0;0;0;0;;0;0;;0;;0;0;3;;0;;1;0;0;;0;;;0;0;0;;5;0;;4;2;1;11;0;11;0;0;0;;0;1;;0;0;6;45;0;
19 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;0;1;1;0;1;0;0;0;;0;0;;0;0;1;7;0;
20 May.;;0;0;0;0;1;;0;0;;0;;0;0;4;;1;;1;0;0;;0;;;0;0;0;;4;1;;2;1;0;10;0;5;0;0;0;;0;0;;0;0;4;34;1;
21 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;5;0;0;;1;;;0;0;0;;1;0;;8;2;0;20;0;18;0;1;0;;0;0;;0;0;3;60;0;
22 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;3;0;0;;0;;;0;0;0;;2;0;;2;0;0;1;0;2;0;0;0;;0;0;;0;0;1;12;0;
23 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;1;;20;2;0;40;0;3;0;1;0;;0;0;;0;0;4;73;0;
